subject,run,layer,modality,data,volume,focus
sub-06,sub-06_ses-001_task-eventStim_run-004,deep,VASO,0.6291037797927856,7,s1
sub-06,sub-06_ses-001_task-eventStim_run-004,middle,VASO,-1.8727045059204102,7,s1
sub-06,sub-06_ses-001_task-eventStim_run-004,superficial,VASO,-0.09330274909734726,7,s1
sub-06,sub-06_ses-001_task-eventStim_run-004,deep,VASO,0.2902905344963074,8,s1
sub-06,sub-06_ses-001_task-eventStim_run-004,middle,VASO,-1.1850444078445435,8,s1
sub-06,sub-06_ses-001_task-eventStim_run-004,superficial,VASO,-0.6390068531036377,8,s1
sub-06,sub-06_ses-001_task-eventStim_run-004,deep,VASO,-0.48282957077026367,9,s1
sub-06,sub-06_ses-001_task-eventStim_run-004,middle,VASO,-0.12958161532878876,9,s1
sub-06,sub-06_ses-001_task-eventStim_run-004,superficial,VASO,-0.6508832573890686,9,s1
sub-06,sub-06_ses-001_task-eventStim_run-004,deep,VASO,-0.20896261930465698,10,s1
sub-06,sub-06_ses-001_task-eventStim_run-004,middle,VASO,-0.05120212212204933,10,s1
sub-06,sub-06_ses-001_task-eventStim_run-004,superficial,VASO,-0.14210769534111023,10,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,0.37703415751457214,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,1.148127555847168,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,1.764867901802063,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,2.424138069152832,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,4.871263027191162,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,7.056695461273193,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,4.7287163734436035,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,8.975983619689941,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,12.862287521362305,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,5.204281330108643,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,10.075133323669434,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,15.204066276550293,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,3.504749298095703,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,7.687887191772461,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,13.189382553100586,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,1.1653741598129272,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,4.060146808624268,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,8.532707214355469,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,-0.5639325380325317,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,1.0130990743637085,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,3.361302375793457,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,-1.2600151300430298,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,-0.5449087023735046,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,0.21282589435577393,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,-0.9621726274490356,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,-0.6853424310684204,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,-0.4319303035736084,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,-0.4150310754776001,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,-0.3379751145839691,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,-0.08670318126678467,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,VASO,-0.7361609935760498,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,VASO,-2.2015445232391357,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,VASO,-2.5909271240234375,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,VASO,1.0299549102783203,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,VASO,-0.3421955704689026,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,VASO,-0.44071877002716064,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,VASO,3.3498687744140625,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,VASO,3.309727191925049,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,VASO,4.429594039916992,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,VASO,4.329695224761963,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,VASO,5.497128486633301,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,VASO,8.068507194519043,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,VASO,3.1499128341674805,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,VASO,4.5505475997924805,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,VASO,8.535024642944336,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,VASO,1.0232605934143066,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,VASO,2.755945920944214,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,VASO,6.736487865447998,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,VASO,-0.7371692657470703,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,VASO,0.43784067034721375,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,VASO,3.2651185989379883,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,VASO,-1.9107402563095093,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,VASO,-1.4544169902801514,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,VASO,0.4904346764087677,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,VASO,-1.909062385559082,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,VASO,-1.6221815347671509,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,VASO,-0.3226928114891052,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,VASO,-0.966343343257904,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,VASO,-0.5423088073730469,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,VASO,0.08198660612106323,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,BOLD,1.0443490743637085,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,BOLD,0.826789140701294,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,BOLD,0.9576013088226318,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,BOLD,3.3037772178649902,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,BOLD,4.1008381843566895,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,BOLD,5.680808067321777,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,BOLD,5.116009712219238,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,BOLD,7.572179317474365,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,BOLD,11.012677192687988,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,BOLD,5.150937080383301,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,BOLD,8.264049530029297,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,BOLD,12.508197784423828,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,BOLD,3.545809268951416,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,BOLD,6.039010047912598,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,BOLD,9.480024337768555,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,BOLD,1.3823139667510986,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,BOLD,3.0759875774383545,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,BOLD,4.698151588439941,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,BOLD,-0.10088363289833069,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,BOLD,0.7880038619041443,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,BOLD,0.5378956198692322,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,BOLD,-0.4150814712047577,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,BOLD,-0.37383314967155457,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,BOLD,-1.5412321090698242,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,BOLD,-0.14679674804210663,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,BOLD,-0.34942513704299927,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,BOLD,-1.294701099395752,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,BOLD,-0.014026138000190258,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,BOLD,0.013037518598139286,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,BOLD,-0.3268052339553833,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,VASO,0.4630550146102905,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,VASO,-0.8445555567741394,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,VASO,-2.3059890270233154,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,VASO,1.9549005031585693,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,VASO,0.9972957372665405,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,VASO,-1.7561800479888916,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,VASO,3.9916911125183105,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,VASO,3.984419584274292,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,VASO,2.077209234237671,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,VASO,4.502017021179199,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,VASO,5.68156623840332,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,VASO,5.450115203857422,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,VASO,3.279949188232422,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,VASO,4.988529682159424,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,VASO,5.811995506286621,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,VASO,1.7473416328430176,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,VASO,2.9735095500946045,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,VASO,3.9868719577789307,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,VASO,0.4963397979736328,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,VASO,1.0234129428863525,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,VASO,1.121862530708313,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,VASO,-0.4414142370223999,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,VASO,-0.3119146525859833,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,VASO,-1.0891695022583008,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,VASO,-0.703604519367218,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,VASO,-0.4354504644870758,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,VASO,-1.5431689023971558,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,deep,VASO,-0.35828298330307007,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,middle,VASO,-0.08610700070858002,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-002,superficial,VASO,-0.5961606502532959,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,BOLD,0.6200171709060669,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,BOLD,0.912936806678772,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,BOLD,0.9240421056747437,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,BOLD,2.5589377880096436,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,BOLD,3.838970422744751,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,BOLD,4.8790059089660645,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,BOLD,4.359776020050049,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,BOLD,6.583484172821045,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,BOLD,9.154422760009766,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,BOLD,4.300727844238281,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,BOLD,6.43707275390625,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,BOLD,9.464365005493164,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,BOLD,2.4826996326446533,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,BOLD,3.7209906578063965,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,BOLD,5.702071666717529,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,BOLD,0.4883802831172943,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,BOLD,0.6675187349319458,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,BOLD,1.5264283418655396,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,BOLD,-0.7199192643165588,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,BOLD,-1.4302328824996948,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,BOLD,-1.4437252283096313,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,BOLD,-0.9781233072280884,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,BOLD,-2.1538023948669434,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,BOLD,-2.7757818698883057,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,BOLD,-0.42564913630485535,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,BOLD,-1.287222146987915,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,BOLD,-1.9856449365615845,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,BOLD,-0.0035114511847496033,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,BOLD,-0.31134116649627686,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,BOLD,-0.5944451689720154,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,VASO,0.26797500252723694,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,VASO,-0.2357955276966095,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,VASO,-0.5509547591209412,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,VASO,2.073324680328369,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,VASO,1.7291442155838013,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,VASO,1.3817435503005981,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,VASO,4.008223533630371,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,VASO,4.668261528015137,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,VASO,5.030390739440918,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,VASO,5.116774559020996,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,VASO,6.443906784057617,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,VASO,7.478128910064697,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,VASO,4.250608444213867,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,VASO,6.133065223693848,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,VASO,7.094514846801758,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,VASO,2.657538890838623,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,VASO,4.0352020263671875,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,VASO,4.603555679321289,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,VASO,0.4877886176109314,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,VASO,1.1839988231658936,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,VASO,1.310140609741211,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,VASO,-0.14538615942001343,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,VASO,-0.26929280161857605,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,VASO,-0.4961068332195282,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,VASO,0.20625323057174683,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,VASO,-0.026656242087483406,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,VASO,-0.3311130404472351,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,deep,VASO,0.42810070514678955,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,middle,VASO,0.4010835289955139,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-003,superficial,VASO,0.3120352029800415,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,BOLD,0.9101375341415405,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,BOLD,1.5920027494430542,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,BOLD,1.9957243204116821,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,BOLD,2.998194932937622,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,BOLD,4.559371471405029,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,BOLD,6.423433780670166,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,BOLD,4.773314476013184,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,BOLD,6.815539360046387,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,BOLD,10.636855125427246,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,BOLD,5.083561897277832,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,BOLD,7.015050411224365,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,BOLD,11.539960861206055,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,BOLD,3.9807214736938477,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,BOLD,5.333525657653809,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,BOLD,9.246225357055664,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,BOLD,2.157262086868286,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,BOLD,2.540259599685669,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,BOLD,5.34222412109375,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,BOLD,0.8132485747337341,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,BOLD,0.10806573927402496,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,BOLD,1.6743059158325195,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,BOLD,0.6048328876495361,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,BOLD,-0.7376620173454285,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,BOLD,-0.3384772837162018,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,BOLD,0.6095234751701355,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,BOLD,-0.4802696108818054,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,BOLD,-0.47732314467430115,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,BOLD,0.2162184715270996,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,BOLD,-0.1146702989935875,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,BOLD,-0.033523742109537125,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,VASO,-0.33360806107521057,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,VASO,-0.04049336165189743,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,VASO,-0.5170587301254272,1,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,VASO,0.7037438154220581,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,VASO,1.0149165391921997,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,VASO,0.556807816028595,2,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,VASO,2.651888608932495,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,VASO,3.286505699157715,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,VASO,3.4946579933166504,3,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,VASO,4.2537455558776855,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,VASO,5.3617048263549805,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,VASO,5.9538774490356445,4,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,VASO,4.114679336547852,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,VASO,5.5451884269714355,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,VASO,6.350887298583984,5,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,VASO,2.4995405673980713,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,VASO,3.033074378967285,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,VASO,4.625858783721924,6,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,VASO,0.788022518157959,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,VASO,0.5878824591636658,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,VASO,1.8823825120925903,7,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,VASO,0.5893630385398865,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,VASO,-0.5186585783958435,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,VASO,-0.40257513523101807,8,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,VASO,0.7358447313308716,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,VASO,-0.42312783002853394,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,VASO,-0.5003105998039246,9,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,deep,VASO,0.3972432315349579,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,middle,VASO,-0.1205701231956482,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-004,superficial,VASO,0.00720510957762599,10,v1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,0.7381775379180908,1,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,1.3787360191345215,1,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,0.65663743019104,1,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,2.465580940246582,2,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,6.666938304901123,2,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,4.828406810760498,2,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,4.449016571044922,3,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,13.198237419128418,3,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,10.992688179016113,3,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,4.848887920379639,4,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,15.470598220825195,4,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,13.290617942810059,4,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,3.228461265563965,5,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,11.703807830810547,5,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,9.60400390625,5,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,1.5066945552825928,6,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,6.240384101867676,6,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,4.364693641662598,6,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,1.1611030101776123,7,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,2.9718024730682373,7,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,1.1631090641021729,7,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,1.2687081098556519,8,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,1.6563268899917603,8,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,-0.12146782875061035,8,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,0.6621493697166443,9,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,0.516075074672699,9,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,-0.580132007598877,9,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,BOLD,0.005425673443824053,10,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,BOLD,-0.19507259130477905,10,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,BOLD,-0.4177188277244568,10,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,VASO,0.7347365617752075,1,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,VASO,-4.248814105987549,1,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,VASO,-13.07765007019043,1,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,VASO,1.8589836359024048,2,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,VASO,-3.5787460803985596,2,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,VASO,-11.717768669128418,2,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,VASO,3.4411988258361816,3,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,middle,VASO,1.9922118186950684,3,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,superficial,VASO,2.133009433746338,3,s1
sub-07,sub-07_ses-001_task-eventStim_run-001,deep,VASO,3.469503879547119,4,s1
