subject,run,layer,modality,data,volume,focus,condition
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,1.98041832447052,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,4.491077899932861,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,6.58773136138916,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,1.7494301795959473,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,4.275191307067871,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,6.89430046081543,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,1.1077635288238525,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,3.097245693206787,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,5.705100059509277,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,0.5223759412765503,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,1.8093032836914062,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,3.522371292114258,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,-0.10044926404953003,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,0.5160562992095947,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,1.4162111282348633,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,-0.5108271837234497,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,-0.23970521986484528,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,0.5349124670028687,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,-0.27938637137413025,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,-0.1824595034122467,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,0.3259055018424988,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,-0.04208860546350479,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,-0.3281458020210266,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,0.1670570820569992,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,0.26858222484588623,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,0.10708985477685928,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,0.9812405705451965,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,0.8379104733467102,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,1.7110766172409058,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,2.8444771766662598,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,1.4300339221954346,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,3.5930917263031006,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,5.287271976470947,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,1.9194470643997192,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,4.3222737312316895,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,6.448750972747803,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,1.8730700016021729,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,3.456207036972046,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,5.132315635681152,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,0.9935441017150879,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,1.154610276222229,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,1.9973958730697632,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,0.14973779022693634,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,-0.4658573567867279,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,-0.31203335523605347,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,0.06510917842388153,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,-0.28813326358795166,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,-0.3232291340827942,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,BOLD,0.1223655566573143,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,BOLD,0.24911464750766754,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,BOLD,0.17893733084201813,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,0.46756255626678467,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,-0.26512137055397034,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,-1.1820111274719238,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,0.9660797715187073,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,-0.19143463671207428,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,-1.474239468574524,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,1.8986406326293945,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,1.235191822052002,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,0.14902302622795105,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,2.475388288497925,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,2.814068078994751,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,2.878701686859131,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,2.9484658241271973,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,4.215207099914551,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,5.4015278816223145,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,2.7365009784698486,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,4.384347438812256,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,6.362894535064697,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,2.156172037124634,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,3.081486701965332,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,5.179965019226074,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,1.480835199356079,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,1.5395094156265259,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,2.853543996810913,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,0.978800892829895,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,0.6167305707931519,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,1.3276207447052002,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,0.8367314338684082,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,0.38575810194015503,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,0.4467916190624237,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,-0.2839791476726532,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,-0.8260402083396912,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,-0.6911042332649231,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,0.564170777797699,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,-0.5123198628425598,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,-1.7207735776901245,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,2.2542343139648438,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,1.4649662971496582,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,-0.6158201098442078,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,3.5658836364746094,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,3.4394874572753906,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,2.344759225845337,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,3.482220411300659,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,4.407586574554443,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,4.965278625488281,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,3.4754855632781982,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,4.103246688842773,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,5.164973258972168,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,2.767760992050171,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,2.7680511474609375,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,3.2892682552337646,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,1.5938527584075928,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,1.1001695394515991,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,1.4157648086547852,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,1.006499171257019,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,1.0371298789978027,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,1.1919782161712646,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,deep,VASO,0.5283941626548767,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,middle,VASO,0.770516037940979,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-003,superficial,VASO,0.8090162873268127,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,-0.18049678206443787,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,-0.37731319665908813,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,-0.8384019136428833,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,-0.004958557430654764,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,-0.3955943286418915,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,-1.3259094953536987,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,0.25438159704208374,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,0.6456030607223511,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,-0.23598089814186096,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,0.5168734192848206,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,2.2300658226013184,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,1.4896361827850342,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,0.9282501935958862,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,2.969108819961548,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,2.3593218326568604,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,1.3879923820495605,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,2.4047415256500244,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,1.9766709804534912,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,1.0112005472183228,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,1.1272133588790894,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,0.3055962324142456,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,0.17882759869098663,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,0.23729439079761505,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,-1.2615554332733154,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,-0.10469188541173935,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,-0.0013131038285791874,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,-1.2224425077438354,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,0.048462700098752975,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,0.020315028727054596,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,-0.31101107597351074,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,0.3549681007862091,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,0.33894461393356323,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,-0.07191258668899536,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,0.9581546783447266,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,1.1717910766601562,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,0.24812071025371552,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,1.6744112968444824,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,2.194654941558838,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,1.1652247905731201,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,1.6627620458602905,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,3.009594440460205,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,2.0498838424682617,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,1.2046931982040405,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,3.338273763656616,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,2.247480869293213,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,0.8245907425880432,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,2.6580965518951416,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,1.4833189249038696,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,0.2760884165763855,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,1.0075316429138184,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,-0.22491514682769775,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,0.02937520481646061,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,0.051632221788167953,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,-1.1456458568572998,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,0.3048993647098541,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,0.3546401262283325,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,-0.3483121395111084,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,BOLD,0.408540815114975,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,BOLD,0.43127700686454773,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,BOLD,0.34017762541770935,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,-0.3189825713634491,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,-0.9075292944908142,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,-0.7346328496932983,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,-0.0012980898609384894,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,-1.7797622680664062,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,-1.7176493406295776,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,0.6795232892036438,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,-1.243334412574768,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,-1.6616771221160889,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,0.32450783252716064,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,-0.07420365512371063,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,-0.5202590823173523,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,0.14014850556850433,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,0.9967219233512878,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,1.4224185943603516,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,0.3522726595401764,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,0.938011109828949,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,1.6598472595214844,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,0.566810667514801,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,0.15420538187026978,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,0.12474992871284485,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,0.09478315711021423,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,-0.35128164291381836,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,-1.1755536794662476,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,-0.109145887196064,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,-0.020147768780589104,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,-0.08928313851356506,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,0.11558712273836136,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,0.2637525200843811,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,0.3411482572555542,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,0.5186945199966431,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,0.05289534106850624,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,-0.08067364990711212,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,0.3885718286037445,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,0.12353416532278061,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,-0.3270247280597687,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,1.0318777561187744,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,0.47936517000198364,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,0.7558488845825195,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,1.060509443283081,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,0.4147522747516632,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,1.7906213998794556,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,0.5936331748962402,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,0.08458182960748672,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,1.6232914924621582,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,-0.36737844347953796,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,0.04096522927284241,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,0.4310871362686157,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,-0.6853007078170776,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,-0.12068726122379303,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,-0.5222894549369812,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,-0.9019594192504883,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,-0.4067021906375885,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,-0.8510497212409973,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,-0.13316161930561066,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,-0.20724408328533173,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,-0.3549251854419708,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,deep,VASO,-0.19913506507873535,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,middle,VASO,-0.2717994153499603,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-004,superficial,VASO,-0.08409339934587479,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,-0.29102611541748047,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,0.037743985652923584,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,-0.12496212124824524,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,-0.13546396791934967,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,0.944796621799469,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,0.8441658020019531,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,0.46008095145225525,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,2.6601638793945312,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,2.996318817138672,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,0.995884120464325,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,4.096526145935059,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,4.805768966674805,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,1.2373628616333008,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,4.3299241065979,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,4.924153804779053,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,0.9887530207633972,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,3.0386388301849365,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,3.3598973751068115,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,0.07674552500247955,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,0.8257439732551575,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,0.9818229675292969,7,v1,visual
