subject,x,data,modality,trial,run,focus
sub-07,27,0.07531550464826568,VASO,trial 0,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,28,1.1034684908736259,VASO,trial 0,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,29,0.4226854426791479,VASO,trial 0,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,30,-0.7900078231251388,VASO,trial 0,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,31,-0.4100719534038511,VASO,trial 0,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,32,0.44594682245800704,VASO,trial 0,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,33,0.48936806471187794,VASO,trial 0,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,34,-0.0937171884114246,VASO,trial 0,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,0,3.60174067912261,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,1,0.4040763388560699,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,2,-3.095985938535588,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,3,-2.4074490970814963,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,4,-1.7297675661908594,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,5,-4.756848454745815,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,6,-8.008789347829685,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,7,-7.377630576496785,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,8,-3.590677948499244,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,9,1.8741955408796913,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,10,5.183514504084721,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,11,5.881355897450342,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,12,3.5257535051783737,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,13,-0.7527896154789705,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,14,-3.579822637935759,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,15,-1.4397756982811445,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,16,0.7933167604889151,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,17,-0.17745815561528705,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,18,-1.6150114259485138,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,19,-0.41317347070768795,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,20,1.7346272622065624,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,21,3.9475598585015583,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,22,4.0762728266112225,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,23,1.5299271201526468,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,24,-1.1001595535098638,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,25,-1.0458830006925384,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,26,0.4955710993195552,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,27,2.6852423158357324,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,28,3.9072401335515567,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,29,3.8328037182592256,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,30,2.902348527105051,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,31,2.1099108559720863,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,32,1.0414381447967092,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,33,0.6041242049542237,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,34,-0.29531581316149474,VASO,trial 1,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,0,-1.424268111761909,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,1,-1.7778410844004853,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,2,-1.9019017765543835,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,3,-1.0877534842944834,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,4,-1.520415148181173,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,5,-4.849893973861228,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,6,-7.773074032737324,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,7,-6.150980482825172,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,8,-2.8587198647912637,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,9,-0.6721501655789412,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,10,-0.49226216195579664,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,11,-1.379296110856123,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,12,-3.2138435960817877,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,13,-3.018448005939406,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,14,-1.6537803922466037,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,15,-0.28446050259803146,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,16,0.3234368889560386,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,17,0.366858131209898,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,18,0.5141802031426408,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,19,2.5704861755933934,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,20,3.127208531633975,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,21,0.7142280692407919,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,22,-2.038368537923668,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,23,-1.0241723795655973,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,24,0.5234847550542056,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,25,-0.13558767201336427,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,26,-1.7483766700139343,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,27,-1.9003510179024588,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,28,-0.9047639633674865,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,29,0.5389923415734228,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,30,2.3518292056721544,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,31,4.242204002367069,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,32,4.701228563336482,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,33,3.3582715707706097,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,34,1.1391359398678709,VASO,trial 2,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,0,-0.9512867229251963,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,1,2.6232119697587737,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,2,3.341213225599425,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,3,-3.055666213585567,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,4,-9.872801247441869,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,5,-7.428805612010273,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,6,-2.0476730898352096,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,7,0.9483926256812791,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,8,2.0928525108009226,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,9,3.6219005415976286,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,10,3.7195983366687857,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,11,2.403004241185649,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,12,1.0212782823216786,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,13,0.8568978652177767,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,14,1.2368337349390681,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,15,1.5811021556661247,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,16,0.9732047641120548,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,17,-0.12318160279797098,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,18,-1.4010067319830521,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,19,-2.59974316992003,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,20,-2.345418751004544,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,21,0.12959205746560098,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,22,1.6586400882622896,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,23,0.17301329971943252,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,24,-2.272533094364135,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,25,-2.6850348957758214,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,26,-2.3810861999987827,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,27,-2.5066976508046017,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,28,-2.7144993101623673,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,29,-0.5496402320769649,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,30,2.192101064524034,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,31,5.225384987686631,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,32,5.934081691615739,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,33,0.8553471065658664,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,34,-5.395761019338342,VASO,trial 3,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,0,-0.8086169269482282,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,1,-2.4245074422526556,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,2,-3.832596298199316,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,3,-0.9233730671905732,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,4,0.7995197950965992,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,5,-2.2911421981872153,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,6,-5.515169435536481,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,7,-4.26215644478217,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,8,-1.5204151481811705,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,9,0.5948196530426755,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,10,1.3066178742756296,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,11,0.6475454472080895,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,12,-1.0458830006925284,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,13,-3.1936837336067705,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,14,-4.026441129689782,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,15,-0.5992645089385304,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,16,2.148679822270173,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,17,1.2523413214583117,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,18,-0.3744045044095994,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,19,1.2166738724640629,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,20,3.072931978816659,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,21,2.9007977684530935,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,22,1.4942596711583975,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,23,1.1623973196467494,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,24,1.7501348487258073,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,25,3.2822843968263244,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,26,3.541261091697585,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,27,1.9501827148239328,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,28,-0.1495444998806731,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,29,-1.401006731983045,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,30,-1.5080090789657772,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,31,0.6940682067657934,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,32,3.2249063267051468,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,33,4.82528925549039,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,34,4.5585587673595045,VASO,trial 4,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,0,1.1499912504313496,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,1,-0.4534931956577067,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,2,-2.5733802728373267,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,3,-1.846074465085135,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,4,-1.0474337593444583,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,5,-2.320606612573767,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,6,-2.319055853921841,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,7,1.3159224261871714,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,8,3.825049924999617,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,9,2.5983998313280052,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,10,-0.8272260307713083,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,11,-1.9933965370178768,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,12,-1.773188808444722,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,13,-0.5775538878115937,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,14,-0.5604955426404381,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,15,-2.8354584850124196,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,16,-5.86874240817507,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,17,-5.096464599517098,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,18,-2.688136413079658,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,19,0.1528534372444453,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,20,0.4723097195407124,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,21,-2.2647793011045163,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,22,-5.7570877852365285,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,23,-4.1070805795898,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,24,-1.6227652192081325,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,25,-1.2583369360060743,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,26,-1.2629892119618396,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,27,0.8631008998254857,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,28,2.7612294897799736,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,29,3.4807815042725667,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,30,2.2355223067778818,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,31,-0.37595526306152577,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,32,-3.2184958720375723,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,33,-4.148951063191748,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,34,-2.064731435006362,VASO,trial 5,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,0,-2.798240277366249,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,1,-0.6209751300654598,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,2,0.9639002122005026,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,3,3.5024921253994705,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,4,4.253059312930537,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,5,-0.1402399479691317,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,6,-4.8328356286900895,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,7,-2.5253067546276724,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,8,0.8165781402677756,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,9,0.44904833976185204,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,10,-1.6987523931523918,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,11,-2.6695273092565777,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,12,-2.315954336618002,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,13,-0.20071953539415757,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,14,1.4353308423852813,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,15,1.5857544316218943,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,16,0.363756613906051,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,17,-0.19141498348261302,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,18,-0.3868105736249908,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,19,0.04740184891362228,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,20,0.5265862723580317,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,21,0.9639002122005114,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,22,1.0538442140120883,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,23,1.4740998086833985,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,24,1.494259671158401,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,25,1.2833564944967861,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,26,0.45835289167340015,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,27,-0.273605192034567,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,28,1.2864580118006312,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,29,7.326662961043193,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,30,11.307460420531214,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,31,8.229204496462781,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,32,2.266537479816366,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,33,1.8897031273989167,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,34,2.285146583639412,VASO,trial 6,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,0,-3.1456102153971424,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,1,-0.8163707202078324,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,2,0.7467940009311936,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,3,0.4366422705464708,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,4,-1.6212144605562084,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,5,-3.863611471237813,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,6,-4.972403907363209,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,7,-4.223387478484068,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,8,-2.322157371225687,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,9,-0.7589926500866659,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,10,1.3066178742756316,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,11,4.239102485063221,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,12,5.082715191709634,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,13,2.465034587262584,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,14,-0.5604955426404352,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,15,-0.15574753448836198,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,16,2.409207275793348,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,17,4.733794495026902,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,18,5.081164433057739,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,19,3.1907896363628376,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,20,0.9840600746755145,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,21,0.9034206247754945,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,22,1.4368816010372174,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,23,0.1838686102829004,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,24,-1.340527144558019,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,25,0.11098295364249554,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,26,1.581102155666121,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,27,0.9158266939908765,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,28,0.7731568980138949,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,29,4.363163177217157,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,30,7.73916476245493,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,31,6.405512321800534,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,32,1.3422853232698808,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,33,-2.0662821936582914,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,34,-3.510038498599203,VASO,trial 7,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,0,6.853681572206474,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,1,4.581820147138348,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,2,2.6449225908857015,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,3,1.2182246311159908,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,4,-1.5250674241369333,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,5,-4.798718938347759,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,6,-6.2486782778963486,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,7,-4.68241203945348,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,8,-3.0324048338067184,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,9,-2.0461223311832843,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,10,-1.0706951391233128,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,11,0.9158266939908684,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,12,1.6198711219641995,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,13,0.3994240629002958,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,14,-0.8846041008924819,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,15,0.46145440897725165,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,16,1.7749469871565966,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,17,1.243036769546785,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,18,-0.6768024415347141,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,19,-2.1376170916467765,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,20,-2.148472402210243,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,21,0.8460425546543142,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,22,4.011140963230429,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,23,5.12613643396354,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,24,3.6063929550783844,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,25,1.4849551192468515,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,26,-0.9450836883175021,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,27,-1.8879449486870656,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,28,-1.0024617584386792,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,29,2.376641344102936,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
sub-07,30,3.1427161181532184,VASO,trial 8,sub-07_ses-001_task-blockStim_run-002,s1
